timestamp,drone_id,latitude,longitude,battery_level,payload_weight,status
2025-06-19T13:49:30Z,DRN014,47.341141,-1.426125,5.0,3.0,in_flight
2025-06-19T13:50:00Z,DRN014,47.341141,-1.426125,6.56,3.0,charging
2025-06-19T13:50:30Z,DRN014,47.341141,-1.426125,6.56,3.0,error
2025-06-19T13:51:00Z,DRN014,47.341265,-1.425895,5.88,3.0,in_flight
2025-06-19T13:51:30Z,DRN014,47.341566,-1.425415,5.0,3.0,in_flight
2025-06-19T13:52:00Z,DRN014,47.341566,-1.425415,6.61,3.0,charging
2025-06-19T13:52:30Z,DRN014,47.341566,-1.425415,6.61,3.0,idle
2025-06-19T13:53:00Z,DRN014,47.341566,-1.425415,6.61,3.0,idle
2025-06-19T13:53:30Z,DRN014,47.341566,-1.425415,6.61,3.0,idle
2025-06-19T13:54:00Z,DRN014,47.341566,-1.425415,6.61,3.0,error
2025-06-19T13:54:30Z,DRN014,47.341976,-1.425219,5.21,3.0,in_flight
2025-06-19T13:55:00Z,DRN014,47.342199,-1.424823,5.0,3.0,in_flight
2025-06-19T13:55:30Z,DRN014,47.342562,-1.424589,5.0,3.0,in_flight
2025-06-19T13:56:00Z,DRN014,47.342686,-1.424177,5.0,3.0,in_flight
2025-06-19T13:56:30Z,DRN014,47.343077,-1.423796,5.0,3.0,in_flight
2025-06-19T13:57:00Z,DRN014,47.343321,-1.423362,5.0,3.0,in_flight
2025-06-19T13:57:30Z,DRN014,47.343622,-1.42301,5.0,3.0,in_flight
2025-06-19T13:58:00Z,DRN014,47.343622,-1.42301,5.0,3.0,idle
2025-06-19T13:58:30Z,DRN014,47.343962,-1.422666,5.0,3.0,in_flight
2025-06-19T13:59:00Z,DRN014,47.344302,-1.422317,5.0,3.0,in_flight
2025-06-19T13:59:30Z,DRN014,47.344302,-1.422317,5.0,3.0,idle
2025-06-19T14:00:00Z,DRN014,47.344302,-1.422317,6.97,3.0,charging
2025-06-19T14:00:30Z,DRN014,47.344302,-1.422317,8.37,3.0,charging
2025-06-19T14:01:00Z,DRN014,47.344782,-1.422039,7.86,3.0,in_flight
2025-06-19T14:01:30Z,DRN014,47.344782,-1.422039,7.86,3.0,error
2025-06-19T14:02:00Z,DRN014,47.345028,-1.421693,6.69,3.0,in_flight
2025-06-19T14:02:30Z,DRN014,47.345472,-1.421457,5.5,3.0,in_flight
2025-06-19T14:03:00Z,DRN014,47.345472,-1.421457,5.5,3.0,error
2025-06-19T14:03:30Z,DRN014,47.345705,-1.421257,5.0,3.0,in_flight
2025-06-19T14:04:00Z,DRN014,47.345979,-1.421049,5.0,3.0,in_flight
2025-06-19T14:04:30Z,DRN014,47.345979,-1.421049,6.6,3.0,charging
2025-06-19T14:05:00Z,DRN014,47.346442,-1.420822,5.95,3.0,in_flight
2025-06-19T14:05:30Z,DRN014,47.346605,-1.420462,5.0,3.0,in_flight
2025-06-19T14:06:00Z,DRN014,47.347029,-1.420097,5.0,3.0,in_flight
2025-06-19T14:06:30Z,DRN014,47.347424,-1.419956,5.0,3.0,in_flight
2025-06-19T14:07:00Z,DRN014,47.347603,-1.419518,5.0,3.0,in_flight
2025-06-19T14:07:30Z,DRN014,47.347603,-1.419518,5.0,3.0,error
2025-06-19T14:08:00Z,DRN014,47.347755,-1.419144,5.0,3.0,in_flight
2025-06-19T14:08:30Z,DRN014,47.348055,-1.418792,5.0,3.0,in_flight
2025-06-19T14:09:00Z,DRN014,47.34839,-1.418629,5.0,3.0,in_flight
2025-06-19T14:09:30Z,DRN014,47.34839,-1.418629,6.31,3.0,charging
2025-06-19T14:10:00Z,DRN014,47.34887,-1.418239,5.6,3.0,in_flight
2025-06-19T14:10:30Z,DRN014,47.34887,-1.418239,7.41,3.0,charging
2025-06-19T14:11:00Z,DRN014,47.34887,-1.418239,7.41,3.0,idle
2025-06-19T14:11:30Z,DRN014,47.34887,-1.418239,9.15,3.0,charging
2025-06-19T14:12:00Z,DRN014,47.349236,-1.418082,8.6,3.0,in_flight
2025-06-19T14:12:30Z,DRN014,47.349236,-1.418082,8.6,3.0,idle
2025-06-19T14:13:00Z,DRN014,47.349236,-1.418082,8.6,3.0,idle
2025-06-19T14:13:30Z,DRN014,47.349458,-1.41766,7.61,3.0,in_flight
2025-06-19T14:14:00Z,DRN014,47.349866,-1.417265,6.64,3.0,in_flight
2025-06-19T14:14:30Z,DRN014,47.350116,-1.417037,5.97,3.0,in_flight
2025-06-19T14:15:00Z,DRN014,47.350602,-1.416758,5.45,3.0,in_flight
2025-06-19T14:15:30Z,DRN014,47.350602,-1.416758,7.03,3.0,charging
2025-06-19T14:16:00Z,DRN014,47.350827,-1.416312,5.61,3.0,in_flight
2025-06-19T14:16:30Z,DRN014,47.351227,-1.415998,5.0,3.0,in_flight
2025-06-19T14:17:00Z,DRN014,47.351688,-1.415874,5.0,3.0,in_flight
2025-06-19T14:17:30Z,DRN014,47.351688,-1.415874,6.95,3.0,charging
2025-06-19T14:18:00Z,DRN014,47.351688,-1.415874,6.95,3.0,error
2025-06-19T14:18:30Z,DRN014,47.352078,-1.415401,5.59,3.0,in_flight
2025-06-19T14:19:00Z,DRN014,47.352358,-1.415118,5.0,3.0,in_flight
2025-06-19T14:19:30Z,DRN014,47.352358,-1.415118,5.0,3.0,idle
2025-06-19T14:20:00Z,DRN014,47.352793,-1.414806,5.0,3.0,in_flight
2025-06-19T14:20:30Z,DRN014,47.352793,-1.414806,5.0,3.0,idle
2025-06-19T14:21:00Z,DRN014,47.352793,-1.414806,6.28,3.0,charging
2025-06-19T14:21:30Z,DRN014,47.352994,-1.414546,5.19,3.0,in_flight
2025-06-19T14:22:00Z,DRN014,47.353392,-1.414302,5.0,3.0,in_flight
2025-06-19T14:22:30Z,DRN014,47.353539,-1.413897,5.0,3.0,in_flight
2025-06-19T14:23:00Z,DRN014,47.354023,-1.413687,5.0,3.0,in_flight
2025-06-19T14:23:30Z,DRN014,47.354472,-1.413391,5.0,3.0,in_flight
2025-06-19T14:24:00Z,DRN014,47.354472,-1.413391,5.0,3.0,idle
2025-06-19T14:24:30Z,DRN014,47.354712,-1.413176,5.0,3.0,in_flight
2025-06-19T14:25:00Z,DRN014,47.354712,-1.413176,5.0,3.0,idle
2025-06-19T14:25:30Z,DRN014,47.354912,-1.413029,5.0,3.0,in_flight
2025-06-19T14:26:00Z,DRN014,47.354912,-1.413029,5.0,3.0,idle
2025-06-19T14:26:30Z,DRN014,47.354912,-1.413029,6.14,3.0,charging
2025-06-19T14:27:00Z,DRN014,47.355076,-1.412906,5.19,3.0,in_flight
2025-06-19T14:27:30Z,DRN014,47.355382,-1.41278,5.0,3.0,in_flight
2025-06-19T14:28:00Z,DRN014,47.355839,-1.412404,5.0,3.0,in_flight
2025-06-19T14:28:30Z,DRN014,47.35631,-1.412049,5.0,3.0,in_flight
2025-06-19T14:29:00Z,DRN014,47.356538,-1.411924,5.0,3.0,in_flight
2025-06-19T14:29:30Z,DRN014,47.356538,-1.411924,5.0,3.0,idle
2025-06-19T14:30:00Z,DRN014,47.35674,-1.411702,5.0,3.0,in_flight
2025-06-19T14:30:30Z,DRN014,47.356954,-1.411242,5.0,3.0,in_flight
2025-06-19T14:31:00Z,DRN014,47.357149,-1.411014,5.0,3.0,in_flight
2025-06-19T14:31:30Z,DRN014,47.357344,-1.410709,5.0,3.0,in_flight
2025-06-19T14:32:00Z,DRN014,47.357344,-1.410709,6.61,3.0,charging
2025-06-19T14:32:30Z,DRN014,47.357344,-1.410709,6.61,3.0,idle
2025-06-19T14:33:00Z,DRN014,47.357344,-1.410709,6.61,3.0,idle
2025-06-19T14:33:30Z,DRN014,47.357565,-1.410383,5.94,3.0,in_flight
2025-06-19T14:34:00Z,DRN014,47.358001,-1.409908,5.0,3.0,in_flight
2025-06-19T14:34:30Z,DRN014,47.358479,-1.409708,5.0,3.0,in_flight
2025-06-19T14:35:00Z,DRN014,47.358754,-1.40957,5.0,3.0,in_flight
2025-06-19T14:35:30Z,DRN014,47.358754,-1.40957,5.0,3.0,error
2025-06-19T14:36:00Z,DRN014,47.358926,-1.409287,5.0,3.0,in_flight
2025-06-19T14:36:30Z,DRN014,47.359289,-1.408951,5.0,3.0,in_flight
2025-06-19T14:37:00Z,DRN014,47.359436,-1.40861,5.0,3.0,in_flight
2025-06-19T14:37:30Z,DRN014,47.359436,-1.40861,5.0,3.0,idle
2025-06-19T14:38:00Z,DRN014,47.359735,-1.408457,5.0,3.0,in_flight
2025-06-19T14:38:30Z,DRN014,47.360233,-1.408191,5.0,3.0,in_flight
2025-06-19T14:39:00Z,DRN014,47.360233,-1.408191,5.0,3.0,error
2025-06-19T14:39:30Z,DRN014,47.360233,-1.408191,5.0,3.0,idle
2025-06-19T14:40:00Z,DRN014,47.360416,-1.408028,5.0,3.0,in_flight
2025-06-19T14:40:30Z,DRN014,47.360416,-1.408028,5.0,3.0,idle
2025-06-19T14:41:00Z,DRN014,47.360589,-1.407859,5.0,3.0,in_flight
2025-06-19T14:41:30Z,DRN014,47.360798,-1.407433,5.0,3.0,in_flight
2025-06-19T14:42:00Z,DRN014,47.361244,-1.407255,5.0,3.0,in_flight
2025-06-19T14:42:30Z,DRN014,47.361526,-1.406864,5.0,3.0,in_flight
2025-06-19T14:43:00Z,DRN014,47.361526,-1.406864,6.24,3.0,charging
2025-06-19T14:43:30Z,DRN014,47.361526,-1.406864,6.24,3.0,idle
2025-06-19T14:44:00Z,DRN014,47.361526,-1.406864,6.24,3.0,error
2025-06-19T14:44:30Z,DRN014,47.361526,-1.406864,8.05,3.0,charging
2025-06-19T14:45:00Z,DRN014,47.361958,-1.406596,7.22,3.0,in_flight
2025-06-19T14:45:30Z,DRN014,47.361958,-1.406596,7.22,3.0,error
2025-06-19T14:46:00Z,DRN014,47.362143,-1.406448,5.89,3.0,in_flight
2025-06-19T14:46:30Z,DRN014,47.362143,-1.406448,5.89,3.0,idle
2025-06-19T14:47:00Z,DRN014,47.362475,-1.406249,5.0,3.0,in_flight
2025-06-19T14:47:30Z,DRN014,47.362811,-1.406068,5.0,3.0,in_flight
2025-06-19T14:48:00Z,DRN014,47.363303,-1.405872,5.0,3.0,in_flight
2025-06-19T14:48:30Z,DRN014,47.363303,-1.405872,5.0,3.0,idle
2025-06-19T14:49:00Z,DRN014,47.363515,-1.405612,5.0,3.0,in_flight
2025-06-19T14:49:30Z,DRN014,47.363949,-1.405447,5.0,3.0,in_flight
2025-06-19T14:50:00Z,DRN014,47.364445,-1.404986,5.0,3.0,in_flight
2025-06-19T14:50:30Z,DRN014,47.364445,-1.404986,5.0,3.0,idle
2025-06-19T14:51:00Z,DRN014,47.364445,-1.404986,6.02,3.0,charging
2025-06-19T14:51:30Z,DRN014,47.364613,-1.404518,5.0,3.0,in_flight
2025-06-19T14:52:00Z,DRN014,47.364613,-1.404518,6.53,3.0,charging
2025-06-19T14:52:30Z,DRN014,47.364613,-1.404518,8.27,3.0,charging
2025-06-19T14:53:00Z,DRN014,47.364613,-1.404518,8.27,3.0,idle
2025-06-19T14:53:30Z,DRN014,47.364613,-1.404518,8.27,3.0,error
2025-06-19T14:54:00Z,DRN014,47.364613,-1.404518,8.27,3.0,idle
2025-06-19T14:54:30Z,DRN014,47.365093,-1.404082,7.76,3.0,in_flight
2025-06-19T14:55:00Z,DRN014,47.365507,-1.403847,6.8,3.0,in_flight
2025-06-19T14:55:30Z,DRN014,47.365507,-1.403847,8.1,3.0,charging
2025-06-19T14:56:00Z,DRN014,47.365638,-1.403564,6.7,3.0,in_flight
2025-06-19T14:56:30Z,DRN014,47.366036,-1.403195,6.08,3.0,in_flight
2025-06-19T14:57:00Z,DRN014,47.366036,-1.403195,7.44,3.0,charging
2025-06-19T14:57:30Z,DRN014,47.366438,-1.403001,6.55,3.0,in_flight
2025-06-19T14:58:00Z,DRN014,47.366438,-1.403001,6.55,3.0,idle
2025-06-19T14:58:30Z,DRN014,47.366438,-1.403001,8.3,3.0,charging
2025-06-19T14:59:00Z,DRN014,47.366681,-1.402778,7.73,3.0,in_flight
2025-06-19T14:59:30Z,DRN014,47.366681,-1.402778,9.33,3.0,charging
2025-06-19T15:00:00Z,DRN014,47.3668,-1.402463,7.91,3.0,in_flight
2025-06-19T15:00:30Z,DRN014,47.36729,-1.402113,7.08,3.0,in_flight
2025-06-19T15:01:00Z,DRN014,47.367591,-1.401823,5.96,3.0,in_flight
2025-06-19T15:01:30Z,DRN014,47.367753,-1.401471,5.06,3.0,in_flight
2025-06-19T15:02:00Z,DRN014,47.36817,-1.40106,5.0,3.0,in_flight
2025-06-19T15:02:30Z,DRN014,47.368518,-1.400633,5.0,3.0,in_flight
2025-06-19T15:03:00Z,DRN014,47.368518,-1.400633,6.13,3.0,charging
2025-06-19T15:03:30Z,DRN014,47.368518,-1.400633,6.13,3.0,error
2025-06-19T15:04:00Z,DRN014,47.36862,-1.400324,5.0,3.0,in_flight
2025-06-19T15:04:30Z,DRN014,47.368978,-1.400071,5.0,3.0,in_flight
2025-06-19T15:05:00Z,DRN014,47.369352,-1.399843,5.0,3.0,in_flight
2025-06-19T15:05:30Z,DRN014,47.369563,-1.399393,5.0,3.0,in_flight
2025-06-19T15:06:00Z,DRN014,47.369563,-1.399393,5.0,3.0,idle
2025-06-19T15:06:30Z,DRN014,47.369563,-1.399393,5.0,3.0,idle
2025-06-19T15:07:00Z,DRN014,47.369994,-1.398933,5.0,3.0,in_flight
2025-06-19T15:07:30Z,DRN014,47.370175,-1.398666,5.0,3.0,in_flight
2025-06-19T15:08:00Z,DRN014,47.370318,-1.398371,5.0,3.0,in_flight
2025-06-19T15:08:30Z,DRN014,47.37065,-1.397878,5.0,3.0,in_flight
2025-06-19T15:09:00Z,DRN014,47.37065,-1.397878,5.0,3.0,idle
2025-06-19T15:09:30Z,DRN014,47.370899,-1.397509,5.0,3.0,in_flight
2025-06-19T15:10:00Z,DRN014,47.370899,-1.397509,6.5,3.0,charging
2025-06-19T15:10:30Z,DRN014,47.371322,-1.397366,5.42,3.0,in_flight
2025-06-19T15:11:00Z,DRN014,47.371786,-1.396968,5.0,3.0,in_flight
2025-06-19T15:11:30Z,DRN014,47.371786,-1.396968,5.0,3.0,idle
2025-06-19T15:12:00Z,DRN014,47.371786,-1.396968,6.32,3.0,charging
2025-06-19T15:12:30Z,DRN014,47.37198,-1.396814,5.0,3.0,in_flight
2025-06-19T15:13:00Z,DRN014,47.372091,-1.396458,5.0,3.0,in_flight
2025-06-19T15:13:30Z,DRN014,47.372246,-1.396153,5.0,3.0,in_flight
2025-06-19T15:14:00Z,DRN014,47.372246,-1.396153,5.0,3.0,error
2025-06-19T15:14:30Z,DRN014,47.372641,-1.396006,5.0,3.0,in_flight
2025-06-19T15:15:00Z,DRN014,47.373017,-1.395638,5.0,3.0,in_flight
2025-06-19T15:15:30Z,DRN014,47.373463,-1.395416,5.0,3.0,in_flight
2025-06-19T15:16:00Z,DRN014,47.373463,-1.395416,6.13,3.0,charging
2025-06-19T15:16:30Z,DRN014,47.373463,-1.395416,6.13,3.0,idle
2025-06-19T15:17:00Z,DRN014,47.373668,-1.395296,5.0,3.0,in_flight
2025-06-19T15:17:30Z,DRN014,47.373952,-1.394966,5.0,3.0,in_flight
2025-06-19T15:18:00Z,DRN014,47.373952,-1.394966,5.0,3.0,idle
2025-06-19T15:18:30Z,DRN014,47.373952,-1.394966,6.37,3.0,charging
2025-06-19T15:19:00Z,DRN014,47.373952,-1.394966,7.6,3.0,charging
2025-06-19T15:19:30Z,DRN014,47.374148,-1.394487,6.29,3.0,in_flight
2025-06-19T15:20:00Z,DRN014,47.374333,-1.394313,5.49,3.0,in_flight
2025-06-19T15:20:30Z,DRN014,47.374554,-1.393928,5.0,3.0,in_flight
2025-06-19T15:21:00Z,DRN014,47.375008,-1.393654,5.0,3.0,in_flight
2025-06-19T15:21:30Z,DRN014,47.375212,-1.393171,5.0,3.0,in_flight
2025-06-19T15:22:00Z,DRN014,47.375212,-1.393171,5.0,3.0,idle
2025-06-19T15:22:30Z,DRN014,47.375671,-1.392901,5.0,3.0,in_flight
2025-06-19T15:23:00Z,DRN014,47.375671,-1.392901,5.0,3.0,error
2025-06-19T15:23:30Z,DRN014,47.375671,-1.392901,5.0,3.0,idle
2025-06-19T15:24:00Z,DRN014,47.375671,-1.392901,5.0,3.0,error
2025-06-19T15:24:30Z,DRN014,47.375671,-1.392901,6.26,3.0,charging
2025-06-19T15:25:00Z,DRN014,47.375949,-1.392405,5.0,3.0,in_flight
2025-06-19T15:25:30Z,DRN014,47.376419,-1.392054,5.0,3.0,in_flight
2025-06-19T15:26:00Z,DRN014,47.3767,-1.391606,5.0,3.0,in_flight
2025-06-19T15:26:30Z,DRN014,47.3767,-1.391606,5.0,3.0,idle
2025-06-19T15:27:00Z,DRN014,47.3767,-1.391606,5.0,3.0,idle
2025-06-19T15:27:30Z,DRN014,47.3767,-1.391606,6.91,3.0,charging
2025-06-19T15:28:00Z,DRN014,47.3767,-1.391606,6.91,3.0,idle
2025-06-19T15:28:30Z,DRN014,47.3767,-1.391606,6.91,3.0,error
2025-06-19T15:29:00Z,DRN014,47.376921,-1.39147,6.13,3.0,in_flight
2025-06-19T15:29:30Z,DRN014,47.376921,-1.39147,7.23,3.0,charging
2025-06-19T15:30:00Z,DRN014,47.377344,-1.391171,5.98,3.0,in_flight
2025-06-19T15:30:30Z,DRN014,47.377538,-1.390988,5.23,3.0,in_flight
2025-06-19T15:31:00Z,DRN014,47.377538,-1.390988,6.51,3.0,charging
2025-06-19T15:31:30Z,DRN014,47.377538,-1.390988,6.51,3.0,error
2025-06-19T15:32:00Z,DRN014,47.377774,-1.390571,5.13,3.0,in_flight
2025-06-19T15:32:30Z,DRN014,47.377774,-1.390571,5.13,3.0,idle
2025-06-19T15:33:00Z,DRN014,47.377774,-1.390571,5.13,3.0,idle
2025-06-19T15:33:30Z,DRN014,47.377994,-1.390441,5.0,3.0,in_flight
2025-06-19T15:34:00Z,DRN014,47.378222,-1.390299,5.0,3.0,in_flight
2025-06-19T15:34:30Z,DRN014,47.378222,-1.390299,5.0,3.0,idle
2025-06-19T15:35:00Z,DRN014,47.378695,-1.390009,5.0,3.0,in_flight
2025-06-19T15:35:30Z,DRN014,47.379059,-1.389857,5.0,3.0,in_flight
2025-06-19T15:36:00Z,DRN014,47.379414,-1.389655,5.0,3.0,in_flight
2025-06-19T15:36:30Z,DRN014,47.379414,-1.389655,5.0,3.0,idle
2025-06-19T15:37:00Z,DRN014,47.379655,-1.389164,5.0,3.0,in_flight
2025-06-19T15:37:30Z,DRN014,47.380079,-1.388929,5.0,3.0,in_flight
2025-06-19T15:38:00Z,DRN014,47.380079,-1.388929,5.0,3.0,error
2025-06-19T15:38:30Z,DRN014,47.380427,-1.38868,5.0,3.0,in_flight
2025-06-19T15:39:00Z,DRN014,47.380579,-1.388224,5.0,3.0,in_flight
2025-06-19T15:39:30Z,DRN014,47.380689,-1.3879,5.0,3.0,in_flight
2025-06-19T15:40:00Z,DRN014,47.381093,-1.387675,5.0,3.0,in_flight
2025-06-19T15:40:30Z,DRN014,47.381241,-1.387262,5.0,3.0,in_flight
2025-06-19T15:41:00Z,DRN014,47.381722,-1.386813,5.0,3.0,in_flight
2025-06-19T15:41:30Z,DRN014,47.381722,-1.386813,5.0,3.0,idle
2025-06-19T15:42:00Z,DRN014,47.381722,-1.386813,6.86,3.0,charging
2025-06-19T15:42:30Z,DRN014,47.38194,-1.386424,5.55,3.0,in_flight
2025-06-19T15:43:00Z,DRN014,47.38225,-1.386169,5.05,3.0,in_flight
2025-06-19T15:43:30Z,DRN014,47.382473,-1.385712,5.0,3.0,in_flight
2025-06-19T15:44:00Z,DRN014,47.382473,-1.385712,5.0,3.0,idle
2025-06-19T15:44:30Z,DRN014,47.382473,-1.385712,6.03,3.0,charging
2025-06-19T15:45:00Z,DRN014,47.382887,-1.385487,5.0,3.0,in_flight
2025-06-19T15:45:30Z,DRN014,47.383108,-1.38533,5.0,3.0,in_flight
2025-06-19T15:46:00Z,DRN014,47.383108,-1.38533,6.66,3.0,charging
2025-06-19T15:46:30Z,DRN014,47.383108,-1.38533,6.66,3.0,idle
2025-06-19T15:47:00Z,DRN014,47.383603,-1.384906,5.61,3.0,in_flight
2025-06-19T15:47:30Z,DRN014,47.383995,-1.384547,5.0,3.0,in_flight
2025-06-19T15:48:00Z,DRN014,47.38422,-1.384356,5.0,3.0,in_flight
2025-06-19T15:48:30Z,DRN014,47.384426,-1.383985,5.0,3.0,in_flight
2025-06-19T15:49:00Z,DRN014,47.384426,-1.383985,5.0,3.0,idle
2025-06-19T15:49:30Z,DRN014,47.384709,-1.383747,5.0,3.0,in_flight
2025-06-19T15:50:00Z,DRN014,47.384709,-1.383747,6.94,3.0,charging
2025-06-19T15:50:30Z,DRN014,47.385097,-1.383456,6.36,3.0,in_flight
2025-06-19T15:51:00Z,DRN014,47.385342,-1.383011,5.0,3.0,in_flight
2025-06-19T15:51:30Z,DRN014,47.385342,-1.383011,5.0,3.0,idle
2025-06-19T15:52:00Z,DRN014,47.385552,-1.382705,5.0,3.0,in_flight
2025-06-19T15:52:30Z,DRN014,47.385707,-1.382544,5.0,3.0,in_flight
2025-06-19T15:53:00Z,DRN014,47.385901,-1.382434,5.0,3.0,in_flight
2025-06-19T15:53:30Z,DRN014,47.386375,-1.38218,5.0,3.0,in_flight
2025-06-19T15:54:00Z,DRN014,47.386483,-1.381966,5.0,3.0,in_flight
2025-06-19T15:54:30Z,DRN014,47.386483,-1.381966,5.0,3.0,idle
2025-06-19T15:55:00Z,DRN014,47.386483,-1.381966,5.0,3.0,idle
2025-06-19T15:55:30Z,DRN014,47.386746,-1.381564,5.0,3.0,in_flight
2025-06-19T15:56:00Z,DRN014,47.387132,-1.38125,5.0,3.0,in_flight
2025-06-19T15:56:30Z,DRN014,47.38735,-1.380926,5.0,3.0,in_flight
2025-06-19T15:57:00Z,DRN014,47.38735,-1.380926,5.0,3.0,error
2025-06-19T15:57:30Z,DRN014,47.387686,-1.380659,5.0,3.0,in_flight
2025-06-19T15:58:00Z,DRN014,47.387686,-1.380659,5.0,3.0,error
2025-06-19T15:58:30Z,DRN014,47.387686,-1.380659,5.0,3.0,idle
2025-06-19T15:59:00Z,DRN014,47.387912,-1.380323,5.0,3.0,in_flight
2025-06-19T15:59:30Z,DRN014,47.388204,-1.380054,5.0,3.0,in_flight
2025-06-19T16:00:00Z,DRN014,47.388553,-1.379779,5.0,3.0,in_flight
2025-06-19T16:00:30Z,DRN014,47.388825,-1.379447,5.0,3.0,in_flight
2025-06-19T16:01:00Z,DRN014,47.38922,-1.378973,5.0,3.0,in_flight
2025-06-19T16:01:30Z,DRN014,47.38922,-1.378973,5.0,3.0,idle
2025-06-19T16:02:00Z,DRN014,47.389533,-1.378506,5.0,3.0,in_flight
2025-06-19T16:02:30Z,DRN014,47.389533,-1.378506,6.97,3.0,charging
2025-06-19T16:03:00Z,DRN014,47.389533,-1.378506,8.09,3.0,charging
2025-06-19T16:03:30Z,DRN014,47.390019,-1.378268,7.1,3.0,in_flight
2025-06-19T16:04:00Z,DRN014,47.390436,-1.377855,6.3,3.0,in_flight
2025-06-19T16:04:30Z,DRN014,47.390436,-1.377855,7.67,3.0,charging
2025-06-19T16:05:00Z,DRN014,47.390736,-1.377737,6.45,3.0,in_flight
2025-06-19T16:05:30Z,DRN014,47.390736,-1.377737,6.45,3.0,idle
2025-06-19T16:06:00Z,DRN014,47.390736,-1.377737,7.85,3.0,charging
2025-06-19T16:06:30Z,DRN014,47.390736,-1.377737,9.0,3.0,charging
2025-06-19T16:07:00Z,DRN014,47.390736,-1.377737,10.58,3.0,charging
2025-06-19T16:07:30Z,DRN014,47.391226,-1.377504,9.19,3.0,in_flight
2025-06-19T16:08:00Z,DRN014,47.391693,-1.377396,7.85,3.0,in_flight
2025-06-19T16:08:30Z,DRN014,47.391801,-1.376916,7.11,3.0,in_flight
2025-06-19T16:09:00Z,DRN014,47.392192,-1.376791,6.0,3.0,in_flight
2025-06-19T16:09:30Z,DRN014,47.392192,-1.376791,6.0,3.0,idle
2025-06-19T16:10:00Z,DRN014,47.392468,-1.37662,5.0,3.0,in_flight
2025-06-19T16:10:30Z,DRN014,47.392468,-1.37662,5.0,3.0,idle
2025-06-19T16:11:00Z,DRN014,47.392691,-1.376454,5.0,3.0,in_flight
2025-06-19T16:11:30Z,DRN014,47.392691,-1.376454,5.0,3.0,error
2025-06-19T16:12:00Z,DRN014,47.392691,-1.376454,5.0,3.0,idle
2025-06-19T16:12:30Z,DRN014,47.392846,-1.375975,5.0,3.0,in_flight
2025-06-19T16:13:00Z,DRN014,47.392846,-1.375975,6.74,3.0,charging
2025-06-19T16:13:30Z,DRN014,47.393114,-1.375865,6.02,3.0,in_flight
2025-06-19T16:14:00Z,DRN014,47.393114,-1.375865,6.02,3.0,idle
2025-06-19T16:14:30Z,DRN014,47.393391,-1.375563,5.0,3.0,in_flight
2025-06-19T16:15:00Z,DRN014,47.393525,-1.375384,5.0,3.0,in_flight
2025-06-19T16:15:30Z,DRN014,47.394024,-1.375254,5.0,3.0,in_flight
2025-06-19T16:16:00Z,DRN014,47.394024,-1.375254,5.0,3.0,idle
2025-06-19T16:16:30Z,DRN014,47.394314,-1.374828,5.0,3.0,in_flight
2025-06-19T16:17:00Z,DRN014,47.394314,-1.374828,5.0,3.0,idle
2025-06-19T16:17:30Z,DRN014,47.39471,-1.374507,5.0,3.0,in_flight
2025-06-19T16:18:00Z,DRN014,47.39471,-1.374507,6.02,3.0,charging
2025-06-19T16:18:30Z,DRN014,47.395026,-1.374106,5.05,3.0,in_flight
2025-06-19T16:19:00Z,DRN014,47.39528,-1.373937,5.0,3.0,in_flight
2025-06-19T16:19:30Z,DRN014,47.39528,-1.373937,6.03,3.0,charging
2025-06-19T08:00:00Z,DRN015,47.218803,-1.553388,98.72,2.85,in_flight
2025-06-19T08:00:30Z,DRN015,47.219142,-1.553207,97.27,2.85,in_flight
2025-06-19T08:01:00Z,DRN015,47.219513,-1.553007,96.14,2.85,in_flight
2025-06-19T08:01:30Z,DRN015,47.219513,-1.553007,96.14,2.85,idle
2025-06-19T08:02:00Z,DRN015,47.219727,-1.552669,94.66,2.85,in_flight
2025-06-19T08:02:30Z,DRN015,47.220195,-1.552315,93.5,2.85,in_flight
2025-06-19T08:03:00Z,DRN015,47.220564,-1.552056,92.42,2.85,in_flight
2025-06-19T08:03:30Z,DRN015,47.220727,-1.551788,91.49,2.85,in_flight
2025-06-19T08:04:00Z,DRN015,47.220913,-1.551571,90.61,2.85,in_flight
2025-06-19T08:04:30Z,DRN015,47.220913,-1.551571,90.61,2.85,idle
2025-06-19T08:05:00Z,DRN015,47.221226,-1.551117,89.49,2.85,in_flight
2025-06-19T08:05:30Z,DRN015,47.221429,-1.550628,88.45,2.85,in_flight
2025-06-19T08:06:00Z,DRN015,47.22163,-1.550128,87.94,2.85,in_flight
2025-06-19T08:06:30Z,DRN015,47.221733,-1.549751,86.51,2.85,in_flight
2025-06-19T08:07:00Z,DRN015,47.221733,-1.549751,86.51,2.85,idle
2025-06-19T08:07:30Z,DRN015,47.221997,-1.549296,85.85,2.85,in_flight
2025-06-19T08:08:00Z,DRN015,47.221997,-1.549296,85.85,2.85,idle
2025-06-19T08:08:30Z,DRN015,47.221997,-1.549296,87.71,2.85,charging
2025-06-19T08:09:00Z,DRN015,47.2221,-1.549059,86.73,2.85,in_flight
2025-06-19T08:09:30Z,DRN015,47.222497,-1.548879,85.3,2.85,in_flight
2025-06-19T08:10:00Z,DRN015,47.222497,-1.548879,86.77,2.85,charging
2025-06-19T08:10:30Z,DRN015,47.222497,-1.548879,87.95,2.85,charging
